code,volume
JP.4441,8700
JP.4442,100200
JP.4443,1966200
JP.4444,4500
JP.4445,2700
JP.4446,595700
JP.4447,16600
JP.4448,73400
JP.4450,2500
JP.4452,1358500
JP.4461,141600
JP.4462,97400
JP.4463,6400
JP.4464,600
JP.4465,15000
JP.446A,708700
JP.4471,83000
JP.4475,358800
JP.4476,11800
JP.4477,682600
JP.4478,313300
JP.4479,28400
JP.447A,148910
JP.4480,175000
JP.4481,64200
JP.4482,22700
JP.4483,190200
JP.4484,26300
JP.4486,5600
JP.4487,2800
JP.4488,3000
JP.448A,32050
JP.4490,17300
JP.4491,3800
JP.4492,17600
JP.4493,360600
JP.4495,17000
JP.4496,1200
JP.4498,41400
JP.4499,76700
JP.449A,3610
JP.4502,4489700
JP.4503,4896900
JP.4506,2122500
JP.4507,1527800
JP.450A,730
JP.4512,28800
JP.4516,330700
JP.4519,1905900
JP.451A,89550
JP.4521,88100
JP.4523,730300
JP.4524,1700
JP.4526,156600
JP.4527,761000
JP.4528,1171300
JP.452A,295840
JP.4531,59500
JP.4534,36400
JP.4536,1094500
JP.4538,19500
JP.4539,600
JP.453A,62240
JP.4540,283100
JP.4543,3138500
JP.4544,125400
JP.4547,38300
JP.4548,168000
JP.4549,82300
JP.4552,537400
JP.4553,72100
JP.4554,84100
JP.4558,12000
JP.4559,207700
JP.4563,1402600
JP.4564,123139100
JP.4565,830700
JP.4568,4776700
JP.4569,155700
JP.456A,1002100
JP.4570,179800
JP.4571,233400
JP.4572,130100
JP.4574,75000
JP.4575,88800
JP.4576,614500
JP.4577,63500
JP.4578,890200
JP.4579,107400
JP.4582,943200
JP.4583,2696800
JP.4584,220500
JP.4586,818700
JP.4587,608400
JP.4588,2276900
JP.4591,479300
JP.4592,840800
JP.4593,1828600
JP.4594,3305200
JP.4595,31900
JP.4596,506900
JP.4597,50051900
JP.4598,717600
JP.4599,391600
JP.459A,280
JP.460A,86900
JP.4611,53700
JP.4612,1819600
JP.4613,719300
JP.4615,12200
JP.4616,1300
JP.4617,93200
JP.4619,33500
JP.461A,10699
JP.4620,135600
JP.4623,2900
JP.4624,1300
JP.4625,17100
JP.4626,159800
JP.4627,8100
JP.4628,14400
JP.4629,5800
JP.462A,125400
JP.4631,326900
JP.4633,91200
JP.4634,133900
JP.4635,33000
JP.463A,29900
JP.4641,81100
JP.4642,1100
JP.4644,30400
JP.4645,1100
JP.464A,963200
JP.4650,4800
JP.4651,173400
JP.4657,2500
JP.4658,303800
JP.465A,5454
JP.4661,4939000
JP.4662,34500
JP.4664,114800
JP.4665,173100
JP.4666,431000
JP.4667,303300
JP.4668,68200
JP.466A,18369
JP.4671,12400
JP.4673,2500
JP.4674,143300
JP.4676,600800
JP.4678,5600
JP.4679,7100
JP.467A,540
JP.4680,1414800
JP.4681,237700
JP.4684,979400
JP.4685,12300
JP.4686,109000
JP.4687,34400
JP.4689,17346600
JP.468A,290
JP.4691,100500
JP.4694,32700
JP.469A,19200
JP.4704,823400
JP.4705,2400
JP.4707,12000
JP.4709,77000
JP.4712,15100
JP.4714,718400
JP.4716,180300
JP.4718,72400
JP.4719,33800
JP.471A,173200
JP.4720,3400
JP.4722,566900
JP.4725,45500
JP.4728,6100
JP.472A,114500
JP.4732,1588700
JP.4733,110000
JP.4735,2600
JP.4736,3600
JP.473A,3598
JP.4743,75600
JP.4746,41200
JP.4750,2300
JP.4751,2927800
JP.4752,2700
JP.4754,1800
JP.4755,19916200
JP.475A,8200
JP.4760,1500
JP.4761,6500
JP.4762,6000
JP.4763,29900
JP.4765,152700
JP.4766,10600
JP.4767,147300
JP.4768,685400
JP.4769,100
JP.476A,2800
JP.4771,19300
JP.4772,102600
JP.4776,166000
JP.4777,17200
JP.477A,38900
JP.4783,10600
JP.4784,1992100
JP.478A,126800
JP.4792,18700
JP.479A,92700
JP.4800,40600
JP.4801,21400
JP.4809,9700
JP.480A,68300
JP.4811,10300
JP.4812,390600
JP.4813,544900
JP.4814,83100
JP.4816,189700
JP.4819,180400
JP.4820,70700
JP.4825,112200
JP.4826,117600
JP.4828,96000
JP.4829,132500
JP.4832,22600
JP.4833,6959400
JP.4838,67000
JP.4839,63500
JP.483A,5100
JP.4840,77300
JP.4845,91200
JP.4847,102100
JP.4848,52000
JP.4849,278900
JP.485A,6397300
JP.486A,1631
JP.4875,457700
JP.487A,342
JP.4880,69200
JP.4881,132700
JP.4882,433700
JP.4883,813400
JP.4884,373300
JP.4885,12100
JP.4886,51800
JP.4887,520600
JP.4888,435600
JP.4889,113300
JP.488A,12040
JP.4890,20200
JP.4891,723400
JP.4892,50400
JP.4893,389900
JP.4894,66900
JP.4896,12400
JP.489A,232
JP.4901,2245500
JP.4902,3948000
JP.4911,1520400
JP.4912,535400
JP.4914,109700
JP.4918,17900
JP.4919,123700
JP.491A,100510
JP.4920,1700
JP.4922,141600
JP.4923,26300
JP.4925,3500
JP.4926,1700
JP.4927,348900
JP.4928,103200
JP.4929,4300
JP.492A,110
JP.4931,70600
JP.4932,44800
JP.4933,397800
JP.4934,9800
JP.4935,3633700
JP.4936,73800
JP.4937,3000
JP.493A,0
JP.494A,0
JP.4951,59000
JP.4956,26700
JP.4958,145500
JP.495A,20
JP.4960,403700
JP.4966,61100
JP.4967,118700
JP.4968,236300
JP.496A,8760
JP.4970,62500
JP.4971,520500
JP.4972,63000
JP.4973,60100
JP.4975,31600
JP.4976,14900
JP.4977,17100
JP.4978,554500
JP.4979,25200
JP.497A,302
JP.4980,1103000
JP.4985,27900
JP.498A,128
JP.4990,3100
JP.4992,70600
JP.4994,11700
JP.4996,454200
JP.4997,385400
JP.4998,23800
JP.499A,21
JP.500A,7900
JP.5010,55700
JP.5011,51600
JP.5013,77600
JP.5015,6300
JP.5016,12742600
JP.5018,12500
JP.5019,3655800
JP.5020,5598700
JP.5021,693500
JP.5025,4300
JP.5026,9600
JP.5027,436600
JP.5028,12300
JP.5029,18200
JP.502A,28540
JP.5031,438600
JP.5032,465800
JP.5033,28600
JP.5034,11200
JP.5035,1000
JP.5036,104800
JP.5038,26700
JP.504A,62500
JP.505A,12700
JP.5071,157100
JP.5074,694600
JP.5076,1082000
JP.50765,1500
JP.5078,0
JP.5079,5900
JP.509A,238
JP.5101,607100
JP.5105,779500
JP.5108,2959800
JP.5110,1686000
JP.5121,139100
JP.5122,13200
JP.5125,8600
JP.5126,1000
JP.5129,60000
JP.512A,3358
JP.5131,2172900
JP.5132,33500
JP.5133,87000
JP.5134,500
JP.5136,102200
JP.5137,326300
JP.5138,2400
JP.5139,10400
JP.513A,227256
JP.5142,70800
JP.515A,15640
JP.5161,116400
JP.5162,3500
JP.516A,0
JP.517A,1354
JP.5184,13700
JP.5185,37200
JP.5186,17800
JP.5187,7100
JP.5189,300
JP.518A,9235
JP.5192,61100
JP.5194,4900
JP.5195,54700
JP.5199,300
JP.519A,25400
JP.5201,805600
JP.5202,1509700
JP.5204,3400
JP.5208,290500
JP.520A,136000
JP.5210,49300
JP.5214,367900
JP.5216,85000
JP.5218,49600
JP.521A,54993
JP.5232,81900
JP.5233,216600
JP.5237,5700
JP.523A,193900
JP.5240,65400
JP.5242,3900
JP.5243,256600
JP.5244,117800
JP.5246,323900
JP.5247,4500
JP.5248,13200
JP.5250,1300
JP.5252,9800
JP.5253,540300
JP.5254,8500
JP.5255,247400
JP.5256,9900
JP.5257,2000
JP.5258,29500
JP.5261,1900
JP.5262,158500
JP.5268,2700
JP.5269,210600
JP.526A,520
JP.5271,1400
JP.5273,43300
JP.5279,4200
JP.5280,8300
JP.5282,24500
JP.5283,900
JP.5284,9300
JP.5285,32100
JP.5287,87400
JP.5288,112800
JP.5290,91000
JP.5301,3712100
JP.5302,18100
JP.5304,9100
JP.530A,17395
JP.5310,85100
JP.531A,280
JP.532A,250
JP.5331,186400
JP.5332,954500
JP.5333,722000
JP.5334,917500
JP.5337,11600
JP.533A,25
JP.5341,44500
JP.5344,76300
JP.534A,236
JP.5351,114100
JP.5355,7800
JP.5356,3900
JP.5357,37500
JP.535A,75
JP.5363,63600
JP.5367,590200
JP.5368,32800
JP.536A,47
JP.537A,169
JP.5380,2900
JP.5381,394600
JP.5384,261500
JP.5388,14700
JP.538A,2
JP.5391,9100
JP.5393,398600
JP.539A,7
JP.5401,27122100
JP.5406,1433600
JP.5408,155000
JP.540A,60740
JP.5410,134400
JP.5411,4277600
JP.541A,168900
JP.5423,257600
JP.542A,32000
JP.543A,16463400
JP.5440,98100
JP.5444,71800
JP.5445,75600
JP.5446,1100
JP.5449,33400
JP.544A,331500
JP.5451,250200
JP.5458,2500
JP.545A,76900
JP.5461,154700
JP.5463,467500
JP.5464,21400
JP.546A,332000
JP.5471,731200
JP.547A,1052400
JP.5480,41100
JP.5482,131200
JP.5484,400
JP.548A,12000
JP.5491,7400
JP.549A,21900
JP.550A,700
JP.5527,12600
JP.552A,3129
JP.5532,5800
JP.5533,1000
JP.5535,129900
JP.5537,82600
JP.5541,118300
JP.5542,116000
JP.554A,12200
JP.5563,731600
JP.556A,57600
JP.5570,24800
JP.5571,3600
JP.5572,71900
JP.5574,219500
JP.5575,4500
JP.5576,6100
JP.5578,15600
JP.5580,2200
JP.5582,21500
JP.5586,33300
JP.5587,11200
JP.5588,36100
JP.5589,1400
JP.558A,37200
JP.5590,26200
JP.5591,32600
JP.5592,36500
JP.5597,35100
JP.5599,19300
JP.559A,13100
JP.5602,336200
JP.5603,1200
JP.5609,9000
JP.5612,5900
JP.5616,1400
JP.5618,2000
JP.5619,400
JP.5621,12300
JP.5631,380600
JP.5632,83700
JP.563A,1339258
JP.5644,500
JP.564A,271
JP.5658,25900
JP.5659,59300
JP.566A,437
JP.568A,133820
JP.5695,700
JP.5697,1700
JP.5698,105500
JP.5699,6500
JP.569A,8800
JP.5702,200700
JP.5703,176400
JP.5704,7800
JP.5706,1688400
JP.5707,431400
JP.570A,12790
JP.5711,1023100
JP.5713,1523700
JP.5714,332900
JP.5715,112100
JP.571A,69630
JP.5721,15423300
JP.5724,41700
JP.5726,469100
JP.5729,14800
JP.572A,19230
JP.573A,289110
JP.5741,355100
JP.5742,800
JP.5753,2700
JP.5757,13600
JP.575A,109900
JP.576A,86567
JP.577A,10490
JP.578A,33000
JP.579A,7840
JP.5801,18276800
JP.5802,24432400
JP.5803,31581500
JP.5805,219900
JP.580A,23807
JP.5816,17900
JP.5817,39600
JP.5819,24200
JP.581A,4199600
JP.5820,71500
JP.5821,47600
JP.5830,752700
JP.5831,1221300
JP.5832,312200
JP.5834,37700
JP.5838,615000
JP.5842,100600
JP.5843,2700
JP.5844,521300
JP.5845,23700
JP.584A,65600
JP.5851,88400
JP.5852,102900
JP.5857,446700
JP.5858,2400
JP.585A,1756
JP.5867,4100
JP.5868,13200
JP.5869,5400
JP.586A,265120
JP.5870,10700
JP.5871,4800
JP.587A,2151
JP.5884,16100
JP.5885,26400
JP.5888,2800
JP.5889,332000
JP.5891,3800
JP.5892,262500
JP.589A,33700
JP.5900,1800
JP.5901,554100
JP.5902,19600
JP.5905,1700
JP.5906,4400
JP.5909,9200
JP.590A,203800
JP.5911,53400
JP.5915,2800
JP.5918,500
JP.5921,1300
JP.5922,0
JP.5923,1100
JP.5928,400
JP.5929,343000
JP.5930,76900
JP.5932,70900
JP.5933,31900
JP.5936,20800
JP.5938,1471000
JP.5939,400
JP.593A,9685700
JP.5940,67100
JP.5941,3700
JP.5942,66200
JP.5943,52800
JP.5945,700
JP.5946,64100
JP.5947,341300
JP.5949,131300
JP.5950,6900
JP.5951,2100
JP.5952,11000
JP.5955,553400
JP.5956,7500
JP.5957,141200
JP.5958,1400
JP.5959,63900
JP.5962,500
JP.5965,10400
JP.5966,1000
JP.5967,18800
JP.5969,300
JP.5970,72800
JP.5971,1600
JP.5973,2000
JP.5974,2200
JP.5975,49400
JP.5976,84400
JP.5981,65100
JP.5982,2700
JP.5983,6100
JP.5984,2900
JP.5985,1366000
JP.5986,69300
JP.5987,66700
JP.5988,59600
JP.5989,79900
JP.598A,32400
JP.5990,1200
JP.5991,526800
JP.5992,14500
JP.5994,1000
JP.5997,2100
JP.5998,7000
JP.6005,352900
JP.600A,149
JP.6013,102800
JP.6016,83300
JP.6018,1400
JP.6022,1600
JP.6023,323300
JP.6027,90400
JP.6029,25200
JP.6030,12900
JP.6031,53600
JP.6033,24900
JP.6034,3000
JP.6035,44300
JP.6036,65700
JP.6037,47600
JP.6038,5400
JP.6039,26300
JP.603A,737400
JP.6040,26700
JP.6042,300
JP.6044,1800
JP.6045,50900
JP.6046,53300
JP.6047,51400
JP.6049,3400
JP.604A,1187000
JP.6050,32400
JP.6054,19400
JP.6055,657400
JP.6058,739100
JP.6059,8700
JP.605A,46360
JP.6061,4700
JP.6062,113000
JP.6063,3100
JP.6069,10000
JP.606A,4406
JP.6070,111800
JP.6071,210200
JP.6072,472900
JP.6073,25000
JP.6074,2300
JP.6078,27300
JP.607A,625300
JP.6080,77300
JP.6081,145400
JP.6082,22700
JP.6083,26900
JP.6085,2872600
JP.6086,34700
JP.6087,4500
JP.6088,449100
JP.6089,45400
JP.608A,3810
JP.6090,4200
JP.6091,19200
JP.6092,18400
JP.6093,87400
JP.6094,10100
JP.6098,4273300
JP.6099,67700
JP.609A,24086
JP.6101,157200
JP.6103,181300
JP.6104,136400
JP.610A,24833
JP.6113,1111700
JP.6118,312400
JP.611A,1410
JP.6125,39000
JP.612A,360
JP.6134,632300
JP.6135,67400
JP.6136,290300
JP.6137,30800
JP.6138,17700
JP.613A,25
JP.6140,253700
JP.6141,1475300
JP.6143,303700
JP.6144,9900
JP.6145,80800
JP.6146,1168200
JP.6147,13600
JP.6149,7900
JP.6150,1200
JP.6151,15800
JP.6155,2700
JP.6156,5600
JP.6157,62500
JP.6158,3200
JP.6159,3500
JP.6161,3300
JP.6165,93000
JP.6166,76200
JP.6167,65800
JP.6171,6800
JP.6176,218100
JP.6177,45300
JP.6178,3332000
JP.6180,2800
JP.6181,22000
JP.6182,33200
JP.6183,250100
JP.6184,212100
JP.6185,12700
JP.6186,4900
JP.6189,48000
JP.6190,4300
JP.6191,1555300
JP.6193,13300
JP.6194,242900
JP.6195,18100
JP.6196,346600
JP.6198,2400
JP.6199,13700
JP.6200,397500
JP.6203,2810900
JP.6208,88600
JP.6209,78600
JP.6217,61000
JP.6218,2000
JP.6222,113800
JP.6223,18000
JP.6224,21400
JP.6226,162300
JP.6227,2043100
JP.6228,28600
JP.6229,10400
JP.6230,1400
JP.6231,11200
JP.6232,797800
JP.6233,17600
JP.6235,325300
JP.6237,45800
JP.6238,97300
JP.6239,2300
JP.6240,362100
JP.6245,36600
JP.6246,12800
JP.6247,51100
JP.6248,7100
JP.6249,3700
JP.6250,60200
JP.6254,417700
JP.6255,169100
JP.6257,30900
JP.6258,269200
JP.6262,42400
JP.6264,405300
JP.6265,2200
JP.6266,216900
JP.6267,800
JP.6268,790300
JP.6269,545000
JP.6272,41200
JP.6273,239500
JP.6276,28100
JP.6277,86300
JP.6278,240700
JP.6279,21700
JP.6282,387200
JP.6284,24700
JP.6286,4500
JP.6287,67100
JP.6289,47000
JP.6291,12900
JP.6292,9500
JP.6294,10400
JP.6298,62100
JP.6301,2334500
JP.6302,704300
JP.6305,642100
JP.6306,53100
JP.6307,16500
JP.6309,139100
JP.6310,80000
JP.6315,2580600
JP.6316,13300
JP.6317,131300
JP.6322,1400
JP.6323,1447900
JP.6324,1137800
JP.6325,10300
JP.6326,3464000
JP.6327,325000
JP.6328,63600
JP.6330,8176800
JP.6331,80200
JP.6332,186800
JP.6333,36000
JP.6334,1000
JP.6335,8100
JP.6336,76300
JP.6337,28400
JP.6338,11400
JP.6339,336700
JP.6340,44000
JP.6342,700
JP.6343,57100
JP.6345,150200
JP.6346,200
JP.6347,9600
JP.6349,132000
JP.6351,63600
JP.6356,227600
JP.6357,19900
JP.6358,12600
JP.6360,100
JP.6361,3981100
JP.6363,164500
JP.6364,69500
JP.6365,800
JP.6366,1674500
JP.6367,1679600
JP.6368,268300
JP.6369,49400
JP.6370,306700
JP.6371,119800
JP.6376,249900
JP.6378,70100
JP.6379,300500
JP.6380,5100
JP.6381,43100
JP.6382,8600
JP.6383,1245200
JP.6384,6400
JP.6387,126400
JP.6390,66800
JP.6391,700
JP.6392,0
JP.6393,6500
JP.6395,140800
JP.6396,0
JP.6400,42100
JP.6402,2200
JP.6405,24700
JP.6407,418000
JP.6408,1300
JP.6412,682800
JP.6413,63600
JP.6417,832700
JP.6418,114000
JP.6419,57000
JP.6420,32500
JP.6424,500
JP.6425,121800
JP.6428,23600
JP.6430,26800
JP.6432,85700
JP.6433,458800
JP.6436,259200
JP.6440,367400
JP.6444,168600
JP.6445,22700
JP.6448,784200
JP.6454,232400
JP.6455,58100
JP.6457,103900
JP.6458,172300
JP.6459,68400
JP.6460,456500
JP.6463,267400
JP.6464,247900
JP.6465,313100
JP.6466,8100
JP.6467,9500
JP.6469,31100
JP.6470,83200
JP.6471,1453600
JP.6472,1627500
JP.6473,602800
JP.6474,49400
JP.6479,1588100
JP.6480,888600
JP.6481,664800
JP.6482,98100
JP.6484,1500
JP.6485,27500
JP.6486,123000
JP.6488,6900
JP.6490,184000
JP.6492,12000
JP.6493,52100
JP.6494,161300
JP.6495,363000
JP.6496,4800
JP.6497,16700
JP.6498,425900
JP.6501,9375500
JP.6503,3903200
JP.6504,404000
JP.6505,67200
JP.6506,2187000
JP.6507,117500
JP.6508,152300
JP.6513,19500
JP.6516,72000
JP.6517,27000
JP.6518,10700
JP.6521,103600
JP.6522,238500
JP.6523,572900
JP.6524,413000
JP.6525,6951900
JP.6526,16298800
JP.6532,1204500
JP.6533,18600
JP.6535,678900
JP.6537,9400
JP.6538,113400
JP.6539,31400
JP.6540,15700
JP.6543,4300
JP.6544,698800
JP.6545,7200
JP.6546,3000
JP.6547,21200
JP.6548,45200
JP.6549,17100
JP.6551,26700
JP.6552,8200
JP.6554,19200
JP.6555,900
JP.6557,26500
JP.6558,800
JP.6560,17000
JP.6561,10500
JP.6562,28900
JP.6563,12300
JP.6564,48400
JP.6566,500
JP.6568,2100
JP.6570,80100
JP.6571,45200
JP.6572,125200
JP.6573,267000
JP.6574,640100
JP.6577,9900
JP.6578,15000
JP.6579,7100
JP.6580,16500
JP.6584,365300
JP.6586,437500
JP.6588,134700
JP.6590,1412200
JP.6592,518900
JP.6594,8260400
JP.6597,159000
JP.6599,20500
JP.6612,4600
JP.6613,1837900
JP.6614,9800
JP.6615,23500
JP.6616,216000
JP.6617,67000
JP.6619,1769100
JP.6620,23600
JP.6622,126100
JP.6625,355000
JP.6626,24500
JP.6627,99700
JP.6629,319200
JP.6630,130400
JP.6632,811800
JP.6633,4400
JP.6634,28500
JP.6635,5100
JP.6637,36800
JP.6638,100900
JP.6643,3200
JP.6644,554600
JP.6645,685700
JP.6647,1000
JP.6648,28600
JP.6651,48300
JP.6652,101600
JP.6653,77900
JP.6654,3400
JP.6656,37300
JP.6658,31800
JP.6659,4390800
JP.6662,4900
JP.6663,22700
JP.6664,44800
JP.6666,25700
JP.6668,98900
JP.6674,451000
JP.6675,31600
JP.6676,154600
JP.6677,108400
JP.6678,9300
JP.6694,18000
JP.6696,12800
JP.6699,55600
JP.6701,4413200
JP.6702,5609700
JP.6703,438400
JP.6706,27700
JP.6707,99300
JP.6718,19800
JP.6721,761100
JP.6723,12909100
JP.6724,931600
JP.6727,298300
JP.6728,338600
JP.6730,97600
JP.6731,49900
JP.6736,39700
JP.6737,108200
JP.6740,4767500
JP.6741,122100
JP.6742,280000
JP.6743,4200
JP.6744,35800
JP.6745,98600
JP.6748,6200
JP.6750,173400
JP.6752,8531600
JP.6753,2705500
JP.6754,619000
JP.6757,8700
JP.6758,9609000
JP.6762,9700700
JP.6763,16300
JP.6768,697700
JP.6769,135200
JP.6770,770600
JP.6771,13300
JP.6772,2600
JP.6775,66900
JP.6776,13700
JP.6777,132000
JP.6778,8000
JP.6779,612800
JP.6785,61700
JP.6786,24100
JP.6787,894200
JP.6788,14800
JP.6794,103000
JP.6797,6800
JP.6798,12500
JP.6800,136500
JP.6803,230600
JP.6804,194000
JP.6806,97300
JP.6807,193600
JP.6809,62000
JP.6810,101700
JP.6814,141000
JP.6817,112500
JP.6819,12000
JP.6820,12100
JP.6822,2900
JP.6823,30600
JP.6824,4600
JP.6832,27600
JP.6834,1049400
JP.6835,84500
JP.6836,7800
JP.6837,144200
JP.6838,193800
JP.6840,750500
JP.6841,520700
JP.6844,99400
JP.6845,1352700
JP.6848,17500
JP.6849,388500
JP.6850,28600
JP.6853,31500
JP.6855,528100
JP.6856,252700
JP.6857,7705600
JP.6858,80200
JP.6859,33000
JP.6861,690800
JP.6862,657000
JP.6863,188800
JP.6864,35200
JP.6866,38000
JP.6867,9400
JP.6869,1292700
JP.6870,2400
JP.6871,998900
JP.6874,4900
JP.6875,84500
JP.6877,26700
JP.6882,33700
JP.6888,11900
JP.6890,2036600
JP.6894,200
JP.6897,18100
JP.6898,11800
JP.6899,5700
JP.6902,4685600
JP.6904,231200
JP.6905,850200
JP.6907,16900
JP.6908,80600
JP.6912,15700
JP.6914,118600
JP.6915,12700
JP.6918,72400
JP.6919,10000
JP.6920,4023200
JP.6923,310300
JP.6925,581100
JP.6926,24200
JP.6927,75700
JP.6928,118000
JP.6929,37800
JP.6932,21300
JP.6941,352700
JP.6942,5200
JP.6943,1700
JP.6946,187200
JP.6947,113900
JP.6951,335300
JP.6952,1067100
JP.6954,3529500
JP.6955,80600
JP.6958,740300
JP.6960,51300
JP.6961,130500
JP.6962,185100
JP.6963,2272400
JP.6964,4600
JP.6965,1840400
JP.6966,1924600
JP.6969,34500
JP.6971,2839700
JP.6976,25766700
JP.6977,402700
JP.6981,17276900
JP.6982,1900
JP.6986,391100
JP.6988,2211700
JP.6989,2900
JP.6993,2108000
JP.6994,129800
JP.6995,136200
JP.6996,622900
JP.6997,687200
JP.6998,193300
JP.6999,305000
JP.7003,1362200
JP.7004,488300
JP.7011,15676400
JP.7012,7128600
JP.7013,8558700
JP.7014,1064900
JP.7018,16600
JP.7021,4900
JP.7022,85500
JP.7030,13700
JP.7031,700
JP.7033,88800
JP.7034,27700
JP.7035,59400
JP.7036,2500
JP.7037,11000
JP.7038,30800
JP.7039,24800
JP.7040,200
JP.7041,5300
JP.7042,3100
JP.7043,3100
JP.7044,12600
JP.7046,13600
JP.7047,71200
JP.7048,183700
JP.7049,11400
JP.7050,12200
JP.7057,700
JP.7058,2100
JP.7059,99200
JP.7060,36800
JP.7061,30100
JP.7062,1200
JP.7063,703000
JP.7064,1100
JP.7065,8800
JP.7066,5400
JP.7067,500
JP.7068,35500
JP.7069,12300
JP.7071,274600
JP.7072,3900
JP.7073,2900
JP.7074,3400
JP.7075,14200
JP.7077,1100
JP.7078,10200
JP.7079,2700
JP.7080,11500
JP.7081,1800
JP.7082,51400
JP.7083,5800
JP.7084,6600
JP.7085,225200
JP.7087,15000
JP.7089,31300
JP.7090,3900
JP.7091,55600
JP.7093,1900
JP.7094,75600
JP.7095,58200
JP.7096,900
JP.7097,5500
JP.7102,29400
JP.7110,5900
JP.7111,17400
JP.7112,42400
JP.7114,5100
JP.7115,9800
JP.7119,49500
JP.7120,55900
JP.7122,2400
JP.7126,3200
JP.7127,15000
JP.7128,49300
JP.7129,2700
JP.7130,55100
JP.7131,7700
JP.7133,9500
JP.7134,6600
JP.7135,47300
JP.7138,3580800
JP.7140,1300
JP.7148,677000
JP.7150,16600
JP.7157,157000
JP.7161,124300
JP.7162,59600
JP.7164,252900
JP.7167,3257700
JP.7172,141400
JP.7173,718700
JP.7175,29300
JP.7177,253000
JP.7180,840400
JP.7181,1292700
JP.7182,3999300
JP.7183,18700
JP.7184,146400
JP.7185,14500
JP.7186,2728800
JP.7187,43400
JP.7189,477200
JP.7191,25500
JP.7192,48900
JP.7196,14200
JP.7198,48500
JP.7199,271600
JP.7201,36215300
JP.7202,2292400
JP.7203,24280500
JP.7208,1700
JP.7211,5236900
JP.7212,71100
JP.7213,26100
JP.7214,25300
JP.7215,500
JP.7217,1400
JP.7218,1500
JP.7219,9800
JP.7220,1316300
JP.7222,82200
JP.7224,117300
JP.7226,171700
JP.7228,3600
JP.7231,34300
JP.7235,17500
JP.7236,239200
JP.7238,4601100
JP.7239,71600
JP.7240,296400
JP.7241,561700
JP.7242,59400
JP.7244,99200
JP.7245,260100
JP.7246,201800
JP.7247,53800
JP.7254,1800
JP.7255,26300
JP.7256,914200
JP.7259,1529300
JP.7261,5314600
JP.7264,3900
JP.7265,1300
JP.7266,18700
JP.7267,15879900
JP.7269,5690300
JP.7270,2097500
JP.7271,33900
JP.7272,3413400
JP.7273,87600
JP.7276,606800
JP.7277,25800
JP.7278,287400
JP.7279,45200
JP.7280,229000
JP.7282,319000
JP.7283,188500
JP.7284,12900
JP.7287,175900
JP.7291,17200
JP.7292,1500
JP.7294,88200
JP.7296,71500
JP.7297,2700
JP.7299,1700
JP.7305,24300
JP.7309,183400
JP.7313,265400
JP.7314,1800
JP.7318,80500
JP.7320,17200
JP.7322,432600
JP.7325,2800
JP.7326,20400
JP.7327,1172200
JP.7337,461400
JP.7343,8600
JP.7345,2400
JP.7347,9400
JP.7350,75600
JP.7351,93600
JP.7352,50900
JP.7353,6500
JP.7354,839200
JP.7356,19400
JP.7357,5400
JP.7358,11100
JP.7359,210000
JP.7360,200
JP.7361,9100
JP.7362,1700
JP.7363,147600
JP.7366,86400
JP.7367,1400
JP.7368,1200
JP.7369,7200
JP.7370,1700
JP.7371,14800
JP.7372,8100
JP.7373,46100
JP.7374,11100
JP.7375,77200
JP.7376,35300
JP.7377,2300
JP.7378,7200
JP.7380,549300
JP.7381,396100
JP.7383,538000
JP.7384,121700
JP.7388,22400
JP.7389,1162700
JP.7399,1600
JP.7409,170500
JP.7412,571700
JP.7413,1800
JP.7414,36500
JP.7416,10900
JP.7417,5500
JP.7419,474400
JP.7421,66300
JP.7422,25900
JP.7425,2200
JP.7426,5500
JP.7427,81500
JP.7433,109400
JP.7434,7400
JP.7435,33700
JP.7438,22600
JP.7442,19400
JP.7443,3400
JP.7444,7700
JP.7446,1700
JP.7447,61700
JP.7453,1403700
JP.7456,73800
JP.7458,890200
JP.7459,1130600
JP.7460,8800
JP.7461,700
JP.7462,66600
JP.7463,23800
JP.7464,1000
JP.7466,30500
JP.7472,700
JP.7475,105600
JP.7476,92300
JP.7477,900
JP.7480,56400
JP.7481,3400
JP.7482,24400
JP.7483,27700
JP.7486,2400
JP.7487,8500
JP.7490,4300
JP.7494,51200
JP.7500,600
JP.7501,200
JP.7502,3100
JP.7504,26700
JP.7505,36000
JP.7506,2200
JP.7508,52500
JP.7509,700
JP.7510,135500
JP.7512,82700
JP.7513,180700
JP.7514,3100
JP.7515,100
JP.7516,97800
JP.7520,12400
JP.7521,1500
JP.7522,406800
JP.7523,400
JP.7524,78100
JP.7525,19500
JP.7527,1320700
JP.7531,300
JP.7532,12834300
JP.7537,72000
JP.7538,7200
JP.7539,31200
JP.7544,7700
JP.7545,150000
JP.7550,481500
JP.75505,1700
JP.7551,12700
JP.7552,190600
JP.7554,43100
JP.7555,2400
JP.7561,12300
JP.7562,12500
JP.7564,545800
JP.7565,600
JP.7567,32100
JP.7570,4900
JP.7571,239200
JP.7575,429000
JP.7578,35000
JP.7581,305500
JP.7585,2600
JP.7590,19700
JP.7593,496600
JP.7595,153800
JP.7596,28300
JP.7599,571300
JP.7600,106400
JP.7601,12400
JP.7602,63700
JP.7603,624100
JP.7604,10100
JP.7606,100300
JP.7607,40200
JP.7608,136400
JP.7609,95500
JP.7610,620000
JP.7611,114300
JP.7613,131000
JP.7614,2200
JP.7615,133000
JP.7616,865500
JP.7619,12500
JP.7621,5100
