code,volume
01500,255000
01501,73600
01502,10000
01508,3516000
01511,170600
01513,230900
01515,91000
01516,676032
01518,0
01519,30366286
01520,672000
01521,192000
01522,48000
01523,31000
01525,1000
01526,0
01527,600
01528,1015400
01529,72000
01530,14271000
01532,0
01536,7192000
01538,364000
01539,104000
01540,425500
01541,109200
01542,3000
01543,0
01545,30000
01546,0
01547,0
01548,23792764
01549,24000
01551,0
01552,70000
01553,0
01555,2096000
01556,310000
01557,0
01559,40000
01560,2394000
01561,0
01563,7000
01565,41000
01566,3113800
01568,88000
01569,0
01570,124000
01571,117000
01572,0
01575,4000
01576,0
01577,0
01578,3000
01579,1450000
01580,4940000
01581,80000
01582,675000
01583,202000
01585,4526975
01586,0
01587,8000
01588,36800
01591,0
01592,690000
01593,0
01596,100000
01597,5000
01598,0
01599,2000
01600,0
01601,0
01606,120000
01608,1800000
01609,167350
01610,9475000
01611,115000
01612,0
01613,3488000
01615,210000
01616,0
01617,11456000
01618,4244000
01620,50000
01621,0
01622,242000
01623,116000
01626,260000
01627,0
01628,43072
01629,0
01630,4584000
01631,30000
01632,0
01633,2256000
01635,1066000
01636,0
01637,106000
01638,15873156
01640,0
01641,7500
01643,336000
01645,1256000
01647,105000
01650,2288000
01651,559000
01652,22000
01653,240000
01655,25000
01656,0
01657,2000
01658,8011700
01660,208000
01661,198000
01662,23000
01663,0
01666,892000
01667,0
01668,0
01669,20000
01671,0
01672,943000
01673,0
01675,2497200
01676,1080000
01679,0
01680,0
01681,1051000
01682,1788000
01683,624000
01685,21000
01686,1409000
01688,5029860
01689,100000
01690,0
01691,661000
01692,0
01693,0
01695,735000
01696,138400
01697,37800
01698,796200
01701,0
01702,0
01703,30500
01705,12000
01707,0
01708,0
01709,5497000
01710,1572000
01711,0
01712,187000
01713,30000
01715,1420000
01716,132000
01717,28000
01718,50000
01719,0
01720,8640000
01721,0
01722,0
01723,764000
01725,1827200
01726,40000
01727,0
01728,0
01729,10578200
01731,8000
01732,0
01733,448000
01735,7128000
01736,0
01737,240000
01738,0
01739,263000
01740,5000
01741,156000
01742,0
01745,10000
01746,100000
01747,0
01748,0
01749,0
01750,1090000
01751,180000
01752,490000
01753,6463200
01755,0
01756,0
01757,0
01758,0
01759,34000
01760,564000
01762,2004000
01763,14000
01765,0
01766,8469465
01767,0
01768,63100
01769,163000
01770,46650
01771,0
01772,4150280
01773,1223000
01775,40000
01776,1964400
01777,1653700
01778,0
01779,66250
01780,3287500
01782,0
01783,2774000
01785,0
01786,70000
01787,14101500
01788,5231000
01789,906000
01790,0
01792,83000
01793,652000
01795,0
01796,624000
01797,4386500
01798,3158000
01799,521200
01800,1898000
01801,8644657
01802,0
01803,0
01808,0
01809,7500
01810,73607925
01811,1714000
01812,22500
01813,569000
01815,3971000
01816,12878033
01817,0
01818,7766802
01820,0
01822,0
01823,6000
01825,522000
01826,1830000
01827,50000
01828,1076900
01830,187145
01831,0
01832,0
01833,4885805
01835,800
01836,188500
01837,150000
01841,160000
01842,304000
01843,16000
01845,549000
01846,0
01847,3000
01848,18000
01849,0
01850,1390000
01851,186000
01853,0
01854,0
01855,350000
01856,89000
01857,23000
01858,206000
01860,13225439
01861,10000
01862,0
01863,0
01865,2916000
01866,1168000
01867,0
01868,700000
01869,480000
01870,537500
01871,528000
01872,120000
01873,4921500
01875,668800
01876,5001683
01877,2046000
01878,26250
01879,685800
01880,249400
01882,1590000
01883,444000
01884,32000
01888,42994362
01889,0
01890,30000
01891,0
01894,0
01895,0
01896,2121000
01897,0
01898,5609000
01899,256000
01900,4000
01901,1002000
01903,4000
01905,1122000
01906,3550000
01907,3072000
01908,2433000
01909,2000
01910,1530000
01911,585500
01912,419000
01913,675500
01915,0
01916,8500
01917,180000
01918,491597308
01919,7918882
01920,700000
01921,180000
01925,56000
01927,285000
01928,13098815
01929,3938640
01930,0
01931,68000
01932,0
01933,100000
01935,0
01936,0
01937,130000
01938,13000
01939,1952000
01940,0
01941,40000
01942,716000
01943,845000
01945,6800
01947,40000
01948,1000
01949,20000
01950,72000
01951,5821136
01952,4779540
01953,5000
01955,136000
01956,101200
01957,30000
01958,2886500
01959,16000
01960,0
01961,0
01962,10000
01963,446000
01965,0
01966,10000
01967,12000
01968,80000
01969,28000
01970,0
01971,0
01972,863162
01973,0
01975,244000
01977,0
01978,0
01979,256000
01980,68000
01981,163000
01982,12000
01983,0
01985,8000
01986,80500
01987,504000
01988,8704744
01989,6914054
01991,40000
01993,1500
01995,1190000
01996,254000
01997,560831
01999,5405200
02000,16000
02001,35000
02002,196000
02003,62600
02005,1292000
02007,236341000
02008,0
02009,4881000
02011,0
02012,244000
02013,29373000
02015,6689203
02016,3298000
02017,470000
02018,1612500
02020,2844134
02022,0
02023,4000
02025,268000
02026,207700
02028,6733000
02030,11000
02031,0
02033,0
02038,169100
02039,1973200
02041,205600
02048,1072200
02050,2037800
02051,1440000
02057,5297012
02068,221000
02076,30999500
02078,6000
02080,0
02086,0
02088,0
02096,1415193
02097,48364
02098,283000
02099,1230885
02100,0
02101,0
02102,180000
02105,106000
02107,0
02108,20000
02110,0
02111,130000
02112,106000
02113,0
02116,0
02119,0
02120,0
02121,577800
02122,130000
02125,0
02126,5379000
02127,0
02128,2741000
02129,830000
02130,4000
02131,0
02132,104000
02135,0
02136,0
02137,24000
02138,149000
02139,9000
02142,5738000
02145,736308
02146,0
02147,1894400
02149,7700
02150,150500
02152,0
02153,50000
02155,939000
02156,109000
02157,3580000
02158,1340900
02159,0
02160,0
02161,12000
02162,669358
02163,0
02165,63000
02166,204000
02167,0
02168,0
02169,14000
02170,42500
02171,726500
02172,0
02175,152000
02176,0
02177,0
02178,175000
02179,0
02180,77250
02181,0
02182,0
02185,24100
02186,13827000
02187,84000
02188,0
02189,0
02190,296500
02192,596500
02193,224000
02195,0
02196,1563311
02197,2186500
02198,793000
02199,99000
02202,24573800
02203,110000
02205,0
02208,5260400
02209,33000
02210,0
02211,165000
02212,0
02215,112000
02216,5150500
02218,1908000
02219,30000
02221,11200
02222,18800
02223,0
02225,2180000
02226,0
02227,0
02228,87049105
02230,110000
02231,1459000
02232,697000
02233,6544000
02235,15800
02236,93000
02237,0
02238,8434000
02239,0
02245,1500400
02246,0
02249,711300
02250,0
02251,5400
02252,0
02255,2122000
02256,439000
02257,61400
02258,44000
02259,3120809
02260,0
02261,166600
02262,0
02263,0
02265,405000
02266,44000
02268,1939050
02269,10254324
02270,0
02271,5664000
02272,50880
02273,116900
02276,1815600
02279,62500
02280,0
02281,0
02282,1721469
02283,0
02285,714200
02286,10000
02288,1000
02289,0
02290,924000
02291,104000
02293,0
02295,160000
02297,77000
02298,288000
02299,0
02302,36000
02306,6000
02307,0
02309,2180000
02310,0
02312,80000
02313,1934187
02314,2245000
02315,1221848
02317,0
02318,9627249
02319,5198994
02320,1212000
02321,0
02322,992000
02324,390000
02325,15000
02326,8360000
02327,0
02328,10635084
02329,3000
02330,0
02331,5254050
02333,7188900
02335,299000
02336,0
02337,93000
02338,5149346
02339,1560000
02340,0
02342,23507992
02343,3816000
02347,116000
02348,96000
02349,0
02350,5000
02352,800
02355,6000
02356,247600
02357,15092000
02358,0
02359,2221952
02360,44000
02361,0
02362,0
02363,30000
02367,1116000
02368,12000
02369,255750
02370,2000
02371,72000
02372,0
02373,384000
02376,0
02377,156000
02378,60561
02380,1576917
02381,1870000
02382,2715189
02383,0
02385,103600
02386,1343000
02388,2569588
02389,36000
02390,159500
02391,200
02392,47500
02393,0
02396,1000
02399,161000
02400,3363000
02402,1612611
02405,580000
02407,3700
02408,62000
02409,0
02410,1087000
02411,4444000
02415,0
02416,30500
02418,0
02419,380000
02420,137500
02421,108000
02422,372000
02423,4548201
02425,0
02427,80000
02429,51000
02431,332600
02432,344200
02433,2000
02436,394800
02438,10000
02439,1008000
02440,157000
02442,354000
02443,153800
02450,279000
02451,972000
02453,200
02455,12000
02457,15000
02458,415803
02459,70000
02460,185270
02465,970500
02469,389500
02473,20612500
02475,1274800
02476,2919393
02477,39637600
02479,0
02480,800
02481,0
02482,2000
02483,0
02486,9000
02487,232800
02488,181500
02489,80000
02490,182700
02493,167400
02495,6860
02496,0
02497,104000
02498,1437800
02499,4000
02500,380000
02501,2996000
02502,96000
02503,900000
02505,38000
02506,26950
02507,328500
02508,110500
02509,8400
02510,1873000
02511,191500
02512,0
02513,4285359
02515,24000
02516,48000
02517,4735600
02518,3000
02519,0
02520,0
02521,285000
02522,364000
02525,2670260
02526,30350
02528,102000
02529,0
02530,168000
02531,2500
02533,2869600
02535,90000
02536,3000
02539,1100
02540,0
02543,4200
02545,2000
02546,289000
02549,0
02550,64000
02551,0
02552,353000
02553,2659200
02555,254200
02556,2181800
02558,0
02559,106000
02560,112000
02561,200
02562,989500
02563,11600
02565,2972300
02566,46200
02567,478000
02569,115000
02570,672847
02571,0
02573,200
02575,888494
02576,324200
02577,2351500
02579,258600
02580,1397000
02581,1000
02582,2587750
02583,56900
02585,23600
02586,2070800
02587,1072500
02588,242649
02589,113210
02590,2820423
02591,7367000
02592,0
02593,800
02595,3428000
02596,0
02597,1000
02598,425500
02600,24212446
02601,4132980
02602,418900
02603,1193000
02605,14800
02607,782800
02608,1490000
02609,847800
02610,373800
02611,2661024
02613,48700
02616,2534500
02617,6007500
02618,3922642
02619,0
02621,2000
02623,685502
02625,901000
02627,0
02628,17579680
02629,0
02630,46000
02631,1654900
02632,13200
02633,100000
02635,626300
02637,65500
02638,502548
02643,1120400
02648,179900
02649,0
02650,7850350
02651,5800
02652,394600
02655,282300
02656,14734750
02657,51200
02658,40500
02659,266600
02660,408000
02661,13539200
02663,0
02665,8000000
02666,1224500
02667,24500
02668,10800000
02669,2730000
02670,2210250
02671,0
02672,1030840
02675,184500
02676,116200
02677,1050
02678,0
02680,22000
02682,56000
02683,145300
02685,5877000
02687,75450
02688,1561701
02689,5019000
02691,1032950
02692,89900
02693,500
02695,12000
02696,246200
02697,44620
02698,425600
02699,12000
02700,0
02701,3522000
02706,2254532
02714,1034400
02715,932400
02718,1353800
02720,30500
02722,3142000
02723,211232
02726,167800
02727,6558000
02728,0
02729,67600
02738,86000
02768,954688
02772,237000
02777,488400
02779,0
02788,912000
02789,108000
02797,2500
02798,0
02799,20469000
02858,5190500
02863,0
02865,912200
02866,3480000
02869,574000
02877,811000
02878,404000
02880,360000
02881,90500
02882,0
02883,4523794
02885,40000
02886,8000
02888,579630
02889,144745
02892,0
02898,0
02899,17542004
02908,0
02912,0
02913,0
02914,0
02917,4114000
02918,0
02919,0
02920,504838
02921,17600
02922,5920000
02923,2404750
02925,5200
02927,0
02928,8559000
02929,0
02930,0
02932,35407600
03200,822012
03223,595300
03231,79800
03268,589400
03277,870768
03288,1382596
03296,418180
03300,206000
03301,419500
03302,540000
03303,0
03306,1420500
03308,1133064
03309,24000
03310,566800
03311,3232000
03313,50
03315,75000
03316,127000
